periode,user_all,user_count
2_Coalescence,"Iska_Fcabrini, AdelheidYCh, Iska_Fcabrini",3
2_Coalescence,"EventJogjakarta, rembugjogja, DarulAzis",3
2_Coalescence,"AdelheidYCh, Iska_Fcabrini",2
2_Coalescence,"shaLluvia, mbahKJogja, DhianDaRocka",3
2_Coalescence,"mbahKJogja, DhianDaRocka",2
2_Coalescence,"rhi_anadra,",2
2_Coalescence,"Wisnuwardnaa,",2
2_Coalescence,"sangtoe88,",2
2_Coalescence,"masaqin,",2
2_Coalescence,"dickyoktav, rembugjogja",2
2_Coalescence,"ditonyo,",2
2_Coalescence,"ryANCUK1,",2
2_Coalescence,"fakhrirezaa,",2
2_Coalescence,"ndesopetualang,",2
2_Coalescence,"HermanApriyanto, rembugjogja, ndesopetualang",3
2_Coalescence,"ndesopetualang,",2
2_Coalescence,"itoprakoso_, SriPurnomoSP, rembugjogja",3
2_Coalescence,"zurqaniAhmad, rembugjogja",2
2_Coalescence,"limpunkfreak,",2
2_Coalescence,"gomo_sud,",2
2_Coalescence,"ndesopetualang, KritikJogja, rembugjogja",3
2_Coalescence,"afi_fillah,",2
2_Coalescence,"BayuJatiW, JRX_SID",2
2_Coalescence,"area_jogja, rembugjogja",2
2_Coalescence,"killthedj, rembugjogja",2
2_Coalescence,"Mikaelalfa,",2
2_Coalescence,"rembugjogja,",2
2_Coalescence,"Mikaelalfa,",2
2_Coalescence,"Mikaelalfa,",2
2_Coalescence,"reresikjogja, rembugjogja",2
2_Coalescence,"rembugjogja,",2
2_Coalescence,"KritikJogja, rembugjogja",2
2_Coalescence,"FendiiYunanto,",2
2_Coalescence,"lerenofa, rembugjogja",2
2_Coalescence,"danielwidhi, JogjaStudent, rembugjogja",3
2_Coalescence,"GhomiGomel, JogjaStudent",2
2_Coalescence,"Jogjastudent, rembugjogja",2
2_Coalescence,"Donald_Bebek13, TipexBand",2
2_Coalescence,"mutiarosln,",2
2_Coalescence,"area_jogja, rembugjogja",2
2_Coalescence,"LatifaSaja,",2
2_Coalescence,"LatifaSaja,",2
2_Coalescence,"LatifaSaja,",2
2_Coalescence,"LatifaSaja,",2
2_Coalescence,"MONEVrock, Pitpunjel",2
2_Coalescence,"Pitpunjel, MONEVrock",2
2_Coalescence,"sahidbarker,",2
2_Coalescence,"Agusdwih_, emulps, guz_dwi76",3
2_Coalescence,"YoshuaAlif,",2
2_Coalescence,"surryapradana,",2
2_Coalescence,"rembugjogja,",2
2_Coalescence,"AdilaGilang09,",2
2_Coalescence,"Agusdwih_, IniSleman",2
2_Coalescence,"DhanKitsu, dabgenthong",2
2_Coalescence,"dabgenthong,",2
2_Coalescence,"rembugjogja,",2
2_Coalescence,"rembugjogja,",2
2_Coalescence,"rembugjogja,",2
2_Coalescence,"rembugjogja, PrimaBagus31",2
2_Coalescence,"rembugjogja, meiisoetono, rembugjogja",3
2_Coalescence,"rembugjogja, yudsky27",2
2_Coalescence,"AnangCatur,",2
2_Coalescence,"NovaBilly_, baliekarock",2
2_Coalescence,"bondanpermadi_, JHFcrew",2
2_Coalescence,"MONEVrock, JRX_SID, 8rianna_",3
2_Coalescence,"bad1929boy,",2
2_Coalescence,"aryacokronegoro,",2
2_Coalescence,"JogjaHoliday79,",2
2_Coalescence,"aryacokronegoro, rembugjogja, killthedj",3
2_Coalescence,"Msi_Zaky16, PAFProduction, JRX_SID",3
2_Coalescence,"ajisuc, mbahKJogja, DhianDaRocka",3
2_Coalescence,"MAYAPALA,",2
2_Coalescence,"ngartun,",2
2_Coalescence,"area_jogja, rembugjogja",2
2_Coalescence,"area_jogja, rembugjogja",2
2_Coalescence,"ariefkyano, killthedj, rembugjogja",3
2_Coalescence,"AnangCatur, rembugjogja",2
2_Coalescence,"Ilham___pj,",2
2_Coalescence,"Mamoez_, JRX_SID, BOBBYBIKUL, baliekarock",4
2_Coalescence,"Mamoez_, rembugjogja, killthedj",3
2_Coalescence,"limpunkfreak,",2
2_Coalescence,"electroscut,",2
2_Coalescence,"Vinoe_Widi,",2
2_Coalescence,"denkocok,",2
2_Coalescence,"danielwidhi, rembugjogja",2
2_Coalescence,"chandracahya_, masmoedi",2
2_Coalescence,"lovejogja, yoezznart",2
2_Coalescence,"evaniaeka, rembugjogja, ForBALI13, JRX_SID",4
2_Coalescence,"area_jogja, rembugjogja",2
2_Coalescence,"area_jogja, rembugjogja",2
2_Coalescence,"arifmulyanto_, rembugjogja",2
2_Coalescence,"rifens_tree, rembugjogja",2
2_Coalescence,"rembugjogja,",2
2_Coalescence,"killthedj, rembugjogja",2
2_Coalescence,"antonemus,",2
2_Coalescence,"lantip, rembugjogja",2
2_Coalescence,"rembugjogja,",2
2_Coalescence,"Gigih95s, rembugjogja, indrianvoice@UmmiWahyuni_",3
2_Coalescence,"ndesopetualang,",2
2_Coalescence,"Gigih95s, rembugjogja, killthedj",3
2_Coalescence,"Gigih95s, rembugjogja, EHshopYK, RumbleRoyaleYK",4
2_Coalescence,"Gigih95s, rembugjogja, BerandaJogja, JogjaMedia",4
2_Coalescence,"dennynoviandiw,",2
2_Coalescence,"Gigih95s, rembugjogja, Jogja24Jam, infojogja",4
2_Coalescence,"Gigih95s, rembugjogja, JHFcrew, captainjackband",4
2_Coalescence,"Gigih95s, rembugjogja, HERUWA, shaggydogjogja",4
2_Coalescence,"Gigih95s, rembugjogja, masbutet, JRX_SID",4
2_Coalescence,"miftarizkip,",2
2_Coalescence,"Jogjastudent, rembugjogja",2
2_Coalescence,"rembugjogja, damar25",2
2_Coalescence,"outSIDers_YK, JRX_SID",2
2_Coalescence,"itoprakoso_, fky26",2
2_Coalescence,"AnangCatur, rembugjogja",2
2_Coalescence,"ERX_BASTARD, soerahman_yk",2
2_Coalescence,"soerahman_yk,",2
2_Coalescence,"limpunkfreak,",2
2_Coalescence,"gesitjogja, SID_Official",2
2_Coalescence,"gokenroll,",2
2_Coalescence,"GoeboexCoffee, ridwankamil",2
2_Coalescence,"dodoputrabangsa, bayuagni12, dodoputrabangsa, rembugjogja",4
2_Coalescence,"MassfaishaL, rembugjogja",2
2_Coalescence,"IndraEndro, pendakibudiman",2
2_Coalescence,"dodoputrabangsa,",2
2_Coalescence,"dodoputrabangsa,",2
2_Coalescence,"dodoputrabangsa,",2
2_Coalescence,"killthedj, rembugjogja, IndraEndro, killthedj, rembugjogja",5
2_Coalescence,"Harfin_04, rembugjogja",2
2_Coalescence,"IndraEndro, rembugjogja, IndraEndro, killthedj, rembugjogja",5
2_Coalescence,"rembugjogja, IndraEndro, killthedj, rembugjogja",4
2_Coalescence,"IndraEndro, deni_khomaswara, IndraEndro",3
2_Coalescence,"deni_khomaswara, IndraEndro, killthedj, rembugjogja",4
2_Coalescence,"AnangCatur,",2
2_Coalescence,"IndraEndro, killthedj, rembugjogja",3
2_Coalescence,"RDR_PabuSacilat, AngrySipelebegu",2
2_Coalescence,"strez_Astina,",2
2_Coalescence,"taufikismail,",2
2_Coalescence,"Arsnanda, rembugjogja",2
2_Coalescence,"IG_bantulnese,",2
2_Coalescence,"Jogjastudent, rembugjogja",2
2_Coalescence,"christellasuryo,",2
2_Coalescence,"YudhoRN, SID_Official",2
2_Coalescence,"yppbae, rembugjogja",2
2_Coalescence,"fuadhamsyah,",2
2_Coalescence,"christellasuryo, infojogja",2
2_Coalescence,"infojogja, rembugjogja",2
2_Coalescence,"infojogja, rembugjogja",2
2_Coalescence,"area_jogja, rembugjogja",2
2_Coalescence,"argasuryaa,",2
2_Coalescence,"RiromVP,",2
2_Coalescence,"faishalfais, rembugjogja",2
2_Coalescence,"Aan_Glemboz, jokowi_do2, ForBALI13, JRX_SID",4
2_Coalescence,"ummiuma,",2
2_Coalescence,"AmirulBR,",2
2_Coalescence,"erwinconspiracy, r_djangkaru",2
2_Coalescence,"alaikazizi, JogjaUpdate, rembugjogja",3
2_Coalescence,"IpanFebriyanto, rembugjogja",2
2_Coalescence,"arisNarko,",2
2_Coalescence,"ElisTyaLarasati, rembugjogja",2
2_Coalescence,"ElisTyaLarasati, rembugjogja",2
2_Coalescence,"CRAZYLAND_OSDLR, RebellionRose",2
2_Coalescence,"Saifudin_Imron, JRX_SID",2
2_Coalescence,"akwyanto,",2
2_Coalescence,"MrBrownTaylorr,",2
2_Coalescence,"YoggaOxford, JRX_SID",2
2_Coalescence,"dirgars, rembugjogja",2
2_Coalescence,"Aryabukanwiguna,",2
2_Coalescence,"imamHAHA_,",2
2_Coalescence,"juliantri, iradiojogja",2
2_Coalescence,"ranisaafi,",2
2_Coalescence,"fakhrirezaa,",2
2_Coalescence,"fakhrirezaa,",2
2_Coalescence,"galihpurnomo,",2
2_Coalescence,"OplDwi,",2
2_Coalescence,"faishalfais, JogjaUpdate",2
2_Coalescence,"GoeboexCoffee,",2
2_Coalescence,"geshsand,",2
2_Coalescence,"geshsand, MuseumAngkut",2
2_Coalescence,"geshsand,",2
2_Coalescence,"geshsand, JogjaUpdate, museumangkut",3
2_Coalescence,"dhuhanifr, JogjaUpdate",2
2_Coalescence,"CHIRPTELLER, rembugjogja",2
2_Coalescence,"_BUKANARTIS, rembugjogja",2
2_Coalescence,"killthedj, rembugjogja",2
2_Coalescence,"maulanadadank,",2
2_Coalescence,"M_furq,",2
2_Coalescence,"M_furq,",2
2_Coalescence,"alitpriyo_,",2
2_Coalescence,"alitpriyo_,",2
2_Coalescence,"alitpriyo_,",2
2_Coalescence,"rizalriskiadam7,",2
2_Coalescence,"11111AN, adityaaryatama",2
2_Coalescence,"adityaaryatama,",2
2_Coalescence,"romaragain,",2
2_Coalescence,"dodoputrabangsa, rembugjogja, dodoputrabangsa",3
2_Coalescence,"rembugjogja, indraendro",2
2_Coalescence,"rembugjogja, rizkyilhamdi",2
2_Coalescence,"rembugjogja, dunedonny",2
2_Coalescence,"DiwamAkbar, killthedj",2
2_Coalescence,"wssnu,",2
2_Coalescence,"Winfat_projects,",2
2_Coalescence,"gilangpeepee,",2
2_Coalescence,"gepenx77, Nda_LadyRose2, gepenx77",3
2_Coalescence,"Nda_LadyRose2, gepenx77",2
2_Coalescence,"gepenx77, Nda_LadyRose2, gepenx77",3
2_Coalescence,"Augusto_Morista,",2
2_Coalescence,"jogjawispayu, rembugjogja, jogjawispayu",3
2_Coalescence,"moddiealdieano, jogjawispayu",2
2_Coalescence,"jogjawispayu, DR_dhani, jogjamedia",3
2_Coalescence,"IndraEndro,",2
2_Coalescence,"faishalfais, rembugjogja",2
2_Coalescence,"gadingprakosu,",2
2_Coalescence,"soerahman_yk, rembugjogja""",2
2_Coalescence,"alaikazizi, rembugjogja",2
2_Coalescence,"suryo_prass, rembugjogja, JRX_SID",3
2_Coalescence,"area_jogja, killthedj, rembugjogja",3
2_Coalescence,"area_jogja, rembugjogja",2
2_Coalescence,"killthedj, rembugjogja",2
2_Coalescence,"FeryNdoet, area_jogja, rembugjogja",3
2_Coalescence,"area_jogja, rembugjogja",2
2_Coalescence,"area_jogja, rembugjogja",2
2_Coalescence,"rembugjogja,",2
2_Coalescence,"rembugjogja,",2
2_Coalescence,"rembugjogja, dodoputrabangsa",2
2_Coalescence,"anieknuraini,",2
2_Coalescence,"jogjaris74,",2
2_Coalescence,"DrianKochan,",2
2_Coalescence,"DrianKochan,",2
2_Coalescence,"soerahman_yk, rembugjogja",2
2_Coalescence,"MemetCello,",2
2_Coalescence,"jogjawispayu,",2
2_Coalescence,"ISYFJOGJA, rembugjogja",2
2_Coalescence,"ISYFJOGJA,",2
2_Coalescence,"ISYFJOGJA, rembugjogja",2
2_Coalescence,"ISYFJOGJA,",2
2_Coalescence,"ISYFJOGJA,",2
2_Coalescence,"Bagas_Al_Ridho,",2
2_Coalescence,"Bagas_Al_Ridho,",2
2_Coalescence,"sarwo_chizawa,",2
2_Coalescence,"dedetriyu,",2
2_Coalescence,"jogjawispayu, rembugjogja, KritikJogja, JogjaToday, infojogja",5
2_Coalescence,"jogjawispayu, rembugjogja, KritikJogja, Jogja24Jam",4
2_Coalescence,"elvis_judit, JRX_SID, gendovara, ForBALI13",4
2_Coalescence,"jogjawispayu, rembugjogja",2
2_Coalescence,"jogjawispayu, killthedj, rembugjogja",3
2_Coalescence,"jogjawispayu, PrimaBagus31, rembugjogja",3
2_Coalescence,"jogjawispayu, dickyoktav, rembugjogja",3
2_Coalescence,"jogjawispayu, rembugjogja, Jogja24Jam, ndesopetualang, KritikJogja",5
2_Coalescence,"Jogja_Uncover, jogjawispayu",2
2_Coalescence,"infojogja, jogjawispayu, rembugjogja, KritikJogja",4
2_Coalescence,"putranagara86, rembugjogja",2
2_Coalescence,"area_jogja, jogjawispayu",2
2_Coalescence,"jogjawispayu, rembugjogja, KritikJogja, area_jogja, kota_jogja, JogjaToday",6
2_Coalescence,"area_jogja, rembugjogja",2
2_Coalescence,"jogjawispayu, rembugjogja, KritikJogja, JogjaToday, Jogja24Jam, YogyakartaCity",6
2_Coalescence,"jogjawispayu, rembugjogja, KritikJogja, Jogja24Jam, JogjaToday, infojogja",6
2_Coalescence,"febriezt_eHe,",2
2_Coalescence,"soerahman_yk, JRX_SID, rembugjogja, melaniesubono",4
2_Coalescence,"rembugjogja,",2
2_Coalescence,"rembugjogja,",2
2_Coalescence,"Asli_Yogyakarta, JRX_SID",2
2_Coalescence,"danielwidhi,",2
2_Coalescence,"rembugjogja, yudsky27",2
2_Coalescence,"maz_boy13, DhianDaRocka, mbahKJogja, maz_boy13, infosenijogja",5
2_Coalescence,"ahmsidik3, M_furq",2
2_Coalescence,"NasutionOSD, JRX_SID",2
2_Coalescence,"kang_iwan, JogjaUpdate",2
2_Coalescence,"Galangpribumi, killthedj, rembugjogja",3
2_Coalescence,"sickboys13,",2
2_Coalescence,"arieztsid, ForBALI13, melaniesubono, JRX_SID, 8rianna_",5
2_Coalescence,"riefkiringga, infojogja, /Nugroho11Eko",3
2_Coalescence,"TheHermawans, Harian_Jogja",2
2_Coalescence,"si_mahasiswa, Nugroho11Eko",2
2_Coalescence,"5ore_, infojogja, Nugroho11Eko",3
2_Coalescence,"shevapridatama,",2
2_Coalescence,"infojogja, Nugroho11Eko",2
2_Coalescence,"Laduni_Sadja, Nugroho11Eko",2
2_Coalescence,"Irwan_Amrizal, Nugroho11Eko",2
2_Coalescence,"Laduni_Sadja,",2
2_Coalescence,"Djatoe_Ibnu,",2
2_Coalescence,"beginu, Nugroho11Eko",2
2_Coalescence,"Nugroho11Eko,",2
2_Coalescence,"paidjoeee,",2
2_Coalescence,"rembugjogja,",2
2_Coalescence,"Ho2Daniago,",2
2_Coalescence,"area_jogja, rembugjogja",2
2_Coalescence,"rembugjogja, rembugjogja",2
2_Coalescence,"rembugjogja,",2
2_Coalescence,"rembugjogja, unaadhiguna",2
2_Coalescence,"rembugjogja, krispatje",2
2_Coalescence,"jogjawispayu, mbahKJogja, DhianDaRocka",3
2_Coalescence,"itoprakoso_,",2
2_Coalescence,"arssetiawan, rembugjogja, JogjaUpdate, PantheraAnggi",4
2_Coalescence,"Rizkyuniarr,",2
2_Coalescence,"limpunkfreak,",2
2_Coalescence,"rembugjogja, faisalabdillahrhozid",2
2_Coalescence,"bad1929boy,",2
2_Coalescence,"bad1929boy,",2
2_Coalescence,"area_jogja, rembugjogja",2
2_Coalescence,"APKCOLLECTIONS,",2
2_Coalescence,"verrysyapoetra,",2
2_Coalescence,"kvncara, KAPITALBorneo",2
2_Coalescence,"Doroteus_DR, smartfrenworld",2
2_Coalescence,"ArrosyidRizal,",2
2_Coalescence,"RafidYuda,",2
2_Coalescence,"theRealBlues__, shaggydogjogja",2
2_Coalescence,"AchmadKur19,",2
2_Coalescence,"komperta_vian, shaggydogjogja",2
2_Coalescence,"komperta_vian, shaggydogjogja",2
2_Coalescence,"komperta_vian, shaggydogjogja",2
2_Coalescence,"AchmadKur19,",2
2_Coalescence,"indraPonco,",2
2_Coalescence,"AchmadKur19,",2
2_Coalescence,"BNDTold,",2
2_Coalescence,"badruzswedish,",2
2_Coalescence,"devipmtsr,",2
2_Coalescence,"Handi_Rizkianto,",2
2_Coalescence,"donnarellyna,",2
2_Coalescence,"Pondasi_Keras, shaggydogjogja",2
2_Coalescence,"gomo_sud, acoymubyarto",2
2_Coalescence,"acoymubyarto,",2
2_Coalescence,"Kezia_Versigny,",2
2_Coalescence,"rembugjogja, yoyodogz",2
2_Coalescence,"aditherehere, rembugjogja, theParade5, aditherehere, _andrewlg",5
2_Coalescence,"tyashayupalupi,",2
2_Coalescence,"Dirtiananda, anggitbahar",2
2_Coalescence,"Dirtiananda, anggitbahar, Pondasi_Keras""",3
2_Coalescence,"Dirtiananda, auliaafatma",2
2_Coalescence,"rahmafitriyana, Pondasi_Keras",2
2_Coalescence,"ayudyaSN, ramesayur, Nugroho11Eko",3
2_Coalescence,"rembugjogja, theParade5, aditherehere, _andrewlg",4
2_Coalescence,"auliaafatma,",2
2_Coalescence,"anggitbahar, Pondasi_Keras",2
2_Coalescence,"anggitbahar,",2
2_Coalescence,"Nugroho2614,",2
2_Coalescence,"agungnurh17, Nugroho11Eko",2
2_Coalescence,"tomytaslim, Nugroho11Eko",2
2_Coalescence,"alfdjones,",2
2_Coalescence,"ramesayur, Nugroho11Eko",2
2_Coalescence,"anhsirkwijaya, Nugroho11Eko",2
2_Coalescence,"endrufkusuma,",2
2_Coalescence,"lukas_zzz,",2
2_Coalescence,"endrufkusuma,",2
2_Coalescence,"Nugroho11Eko,",2
2_Coalescence,"endrufkusuma,",2
2_Coalescence,"endrufkusuma,",2
2_Coalescence,"endrufkusuma,",2
2_Coalescence,"endrufkusuma,",2
2_Coalescence,"endrufkusuma,",2
2_Coalescence,"dodoputrabangsa, rembugjogja",2
2_Coalescence,"dodoputrabangsa, rembugjogja",2
2_Coalescence,"bwisnawa, shaggydogjogja",2
2_Coalescence,"SyifaurSipak,",2
2_Coalescence,"tersediaaa, hmd",2
2_Coalescence,"ury_ws,",2
2_Coalescence,"king_surya, shaggydogjogja",2
2_Coalescence,"apriyandokki, shaggydogjogja",2
2_Coalescence,"ReztuNy, adityzi",2
2_Coalescence,"Apewecing,",2
2_Coalescence,"andkrst, kota_jogja",2
2_Coalescence,"soerahman_yk,",2
2_Coalescence,"1208_AM, TheComment_NET",2
2_Coalescence,"Asnawi__13,",2
2_Coalescence,"soerahman_yk, shaggydogjogja",2
2_Coalescence,"1208_AM, bebyJKT48",2
2_Coalescence,"1208_AM, dhikeJKT48",2
2_Coalescence,"1208_AM, Nat_JKT48",2
2_Coalescence,"1208_AM, Uty_JKT48",2
2_Coalescence,"1208_AM, kinalJKT48",2
2_Coalescence,"maz_boy13, DhianDaRocka, kota_jogja",3
2_Coalescence,"rizalfelani, rembugjogja",2
2_Coalescence,"rizalfelani, ariefkyano, killthedj, rembugjogja",4
2_Coalescence,"HERUWA, shaggydogjogja",2
2_Coalescence,"surryapradana,",2
2_Coalescence,"iconz16, shaggydogjogja",2
2_Coalescence,"iconz16, shaggydogjogja",2
2_Coalescence,"jakaprasetio52,",2
2_Coalescence,"nurbudibas, shaggydogjogja",2
2_Coalescence,"sono_93, Yulianto_adhi, shaggydogjogja, killthedj, JRX_SID, melaniesubono",6
2_Coalescence,"oirul_oir, shaggydogjogja",2
2_Coalescence,"Jacksuntoko, shaggydogjogja",2
2_Coalescence,"BangJido, shaggydogjogja",2
2_Coalescence,"basma_sadja, shaggydogjogja",2
2_Coalescence,"co_plonco, shaggydogjogja",2
2_Coalescence,"Wahyuo_pambudi, shaggydogjogja",2
2_Coalescence,"TriPerwikatama, shaggydogjogja",2
2_Coalescence,"ekobolobolo, shaggydogjogja",2
2_Coalescence,"ekobolobolo, shaggydogjogja",2
2_Coalescence,"dudun_robot, shaggydogjogja",2
2_Coalescence,"dudun_robot, shaggydogjogja",2
2_Coalescence,"fajarraw_,",2
2_Coalescence,"taufanaz, shaggydogjogja",2
2_Coalescence,"rembugjogja,",2
2_Coalescence,"rembugjogja,",2
2_Coalescence,"rembugjogja,",2
2_Coalescence,"DeddyWiharja,",2
2_Coalescence,"rembugjogja,",2
2_Coalescence,"RatnaSMW, shaggydogjogja",2
2_Coalescence,"ekoisharyanto1, shaggydogjogja",2
2_Coalescence,"Sandibesek, shaggydogjogja",2
2_Coalescence,"YulkhanManying,",2
2_Coalescence,"shaggydogjogja,",2
2_Coalescence,"RatnaSMW, shaggydogjogja",2
2_Coalescence,"RatnaSMW, shaggydogjogja",2
2_Coalescence,"Saylan_bekoLL, shaggydogjogja",2
2_Coalescence,"eldayato, shaggydogjogja, ilham_endog",3
2_Coalescence,"YulkhanManying,",2
2_Coalescence,"shaggydogjogja,",2
2_Coalescence,"sidiqhidayat07, BimaAgastiya",2
2_Coalescence,"YulkhanManying, JRX_SID",2
2_Coalescence,"muhfaisalhakim, shaggydogjogja",2
2_Coalescence,"DeddyWiharja, shaggydogjogja, JRX_SID",3
2_Coalescence,"ontheT1, shaggydogjogja",2
2_Coalescence,"kiplikid, shaggydogjogja",2
2_Coalescence,"AnangCatur, Yulianto_adhi, shaggydogjogja, killthedj, JRX_SID",5
2_Coalescence,"BayuJatiW,",2
2_Coalescence,"rizalfelani,",2
2_Coalescence,"AnangCatur, shaggydogjogja",2
2_Coalescence,"KeykoRoesman, shaggydogjogja",2
2_Coalescence,"indraabip, shaggydogjogja",2
2_Coalescence,"area_jogja, rembugjogja",2
2_Coalescence,"CyrillusCyus, shaggydogjogja",2
2_Coalescence,"indraabip, shaggydogjogja",2
2_Coalescence,"sidiqhidayat07, BimaAgastiya",2
2_Coalescence,"CyrillusCyus, shaggydogjogja",2
2_Coalescence,"HtcGanang, shaggydogjogja",2
2_Coalescence,"ERX_BASTARD, shaggydogjogja",2
2_Coalescence,"indraabip, shaggydogjogja",2
2_Coalescence,"shaggydogjogja,",2
2_Coalescence,"oniino_, shaggydogjogja",2
2_Coalescence,"arssetiawan, Yulianto_adhi",2
2_Coalescence,"arssetiawan, shaggydogjogja",2
2_Coalescence,"BimaAgastiya, shaggydogjogja",2
2_Coalescence,"DoggyhouseRecs, shaggydogjogja",2
2_Coalescence,"twit_aisha, shaggydogjogja",2
2_Coalescence,"shaggydogjogja, komperta_vian, muhammadsumari1, shaggydogjogja",4
2_Coalescence,"komperta_vian, muhammadsumari1, shaggydogjogja",3
2_Coalescence,"orenjmania, Yulianto_adhi, killthedj, shaggydogjogja",4
2_Coalescence,"anggiagbe, shaggydogjogja",2
2_Coalescence,"area_jogja, shaggydogjogja",2
2_Coalescence,"shaggydogjogja, imyonrosadi, shaggydogjogja",3
2_Coalescence,"Yulianto_adhi, JRX_SID, shaggydogjogja, EndankSoekamti_, melaniesubono",5
2_Coalescence,"shaggydogjogja,",2
2_Coalescence,"Yulianto_adhi, shaggydogjogja, EndankSoekamti_, JRX_SID",4
2_Coalescence,"Igoyogie, shaggydogjogja",2
2_Coalescence,"PrasetyOgung, shaggydogjogja",2
2_Coalescence,"Ipinpsycho13, shaggydogjogja",2
2_Coalescence,"Ipinpsycho13, shaggydogjogja",2
2_Coalescence,"Ipinpsycho13, shaggydogjogja",2
2_Coalescence,"el__lukas, shaggydogjogja",2
2_Coalescence,"imyonrosadi, shaggydogjogja",2
2_Coalescence,"BimaAgastiya, shaggydogjogja",2
2_Coalescence,"babokkocil, shaggydogjogja",2
2_Coalescence,"Yulianto_adhi, shaggydogjogja, killthedj, JRX_SID, melaniesubono",5
2_Coalescence,"muhammadsumari1, shaggydogjogja",2
2_Coalescence,"Lapiezt_Legiet, shaggydogjogja",2
2_Coalescence,"MN_Ikhsan13,",2
2_Coalescence,"deddyreza, shaggydogjogja",2
2_Coalescence,"Yulianto_adhi, shaggydogjogja, JRX_SID",3
2_Coalescence,"shaggydogjogja,",2
2_Coalescence,"sigit_esckha, shaggydogjogja",2
2_Coalescence,"D0PIL, shaggydogjogja",2
2_Coalescence,"shaggydogjogja,",2
2_Coalescence,"Stefanusyossi,",2
2_Coalescence,"vjramzy, JHFcrew",2
2_Coalescence,"jogjawispayu, rembugjogja",2
2_Coalescence,"Aguz1976,",2
2_Coalescence,"TRIWIDODO87REAL, JRX_SID, AHMADDHANIPRAST",3
2_Coalescence,"soerahman_yk,",2
2_Coalescence,"soerahman_yk,",2
2_Coalescence,"Sihadi_Ningrat, ForBALI13, rembugjogja",3
2_Coalescence,"Dirtiananda, rizkihk_, nrraudhatul",3
2_Coalescence,"nrraudhatul, rizkihk_, nrraudhatul",3
2_Coalescence,"rizkihk_, nrraudhatul",2
2_Coalescence,"nrraudhatul,",2
2_Coalescence,"shanlido,",2
2_Coalescence,"shanlido,",2
2_Coalescence,"nugroho_mh, beritajogjacoid",2
2_Coalescence,"badruzswedish,",2
2_Coalescence,"IndraNK17,",2
2_Coalescence,"mBaahPetruk,",2
2_Coalescence,"maz_boy13,",2
2_Coalescence,"endrufkusuma,",2
2_Coalescence,"endrufkusuma,",2
2_Coalescence,"firdaNurSya,",2
2_Coalescence,"ariefkyano,",2
2_Coalescence,"MustikaDewi_K, JHFcrew",2
2_Coalescence,"zainsoekamti_,",2
2_Coalescence,"khairunisaSM,",2
2_Coalescence,"dwprasetiawan, Pondasi_Keras, AliefUmam, Uuchiil",4
2_Coalescence,"badruzswedish,",2
2_Coalescence,"Tedisheva,",2
2_Coalescence,"IndraNK17,",2
2_Coalescence,"LidiaNofiani, rembugjogja",2
2_Coalescence,"KantinS15, rembugjogja",2
2_Coalescence,"enogentho, Seringai",2
2_Coalescence,"rinirooney8,",2
2_Coalescence,"candrikaicha, Pondasi_Keras",2
2_Coalescence,"deslimboy, shaggydogjogja",2
2_Coalescence,"DegolCloth, Seruling_Senja1, Gendovara, JRX_SID""",4
2_Coalescence,"Oplet_Hud,",2
2_Coalescence,"ghanyfadzli, shaggydogjogja",2
2_Coalescence,"khairunisaSM,",2
2_Coalescence,"doddyarisusanto,",2
2_Coalescence,"mapealizer, rembugjogja",2
2_Coalescence,"doddyarisusanto, infojogja",2
2_Coalescence,"Rhafidilla, infojogja",2
2_Coalescence,"infojogja, rembugjogja",2
2_Coalescence,"Yulianto_adhi,",2
2_Coalescence,"csantiago22,",2
2_Coalescence,"Rendra_Jahat,",2
2_Coalescence,"Yulianto_adhi, risqhariskool",2
2_Coalescence,"karyobodot,",2
2_Coalescence,"khairunisaSM,",2
2_Coalescence,"Kezia_Versigny,",2
2_Coalescence,"ucilucil23,",2
2_Coalescence,"merlangen,",2
2_Coalescence,"shanlido,",2
2_Coalescence,"jihanclarabella,",2
2_Coalescence,"ErikErfajar,",2
2_Coalescence,"Yulianto_adhi,",2
2_Coalescence,"JogjaCurhat, setengah_",2
2_Coalescence,"hellbogank,",2
2_Coalescence,"Kometdiputar_,",2
2_Coalescence,"melon_murdock13,",2
2_Coalescence,"Ersa_Kurnia, andit29",2
2_Coalescence,"nataliasebayang, Nugroho11Eko",2
2_Coalescence,"shabrinacahya, infojogja, Nugroho11Eko",3
2_Coalescence,"wekap,",2
2_Coalescence,"Claudya_Olive, infojogja, Nugroho11Eko",3
2_Coalescence,"Anggita59, Nugroho11Eko",2
2_Coalescence,"infojogja, Nugroho11Eko",2
2_Coalescence,"afi_fillah,",2
2_Coalescence,"Nugroho11Eko,",2
2_Coalescence,"pattosd, JRX_SID",2
2_Coalescence,"Nda_LadyRose2, JRX_SID",2
2_Coalescence,"KharisSudibyo, mBaahPetruk",2
2_Coalescence,"RevalinaAriel, mBaahPetruk",2
2_Coalescence,"waPresJancukers, mBaahPetruk",2
2_Coalescence,"OraNggagas, mBaahPetruk",2
2_Coalescence,"untukJogja, mBaahPetruk",2
2_Coalescence,"YaZanulf, mBaahPetruk",2
2_Coalescence,"Muhdkemall, mBaahPetruk",2
2_Coalescence,"MaouLydia, mBaahPetruk",2
2_Coalescence,"jogja_bangkit, mBaahPetruk",2
